,time,COOLDUTY.0,ES0_TEMP.0,HTR_DUTY.0,SNK_TEMP.0,COOLDUTY.1,ES0_TEMP.1,HTR_DUTY.1,SNK_TEMP.1,COOLDUTY.2,ES0_TEMP.2,HTR_DUTY.2,SNK_TEMP.2,COOLDUTY.3,ES0_TEMP.3,HTR_DUTY.3,SNK_TEMP.3,COOLDUTY.4,ES0_TEMP.4,HTR_DUTY.4,SNK_TEMP.4,COOLDUTY.5,ES0_TEMP.5,HTR_DUTY.5,SNK_TEMP.5,COOLDUTY.6,ES0_TEMP.6,HTR_DUTY.6,SNK_TEMP.6,COOLDUTY.7,ES0_TEMP.7,HTR_DUTY.7,SNK_TEMP.7
0,08/03/24 12:56:59.783,0.0,5.8,0.0,32.8,0.0,13.2,0.0,28.0,0.0,-99.9,0.0,33.0,0.0,6.8,0.0,32.9,0.0,7.6,0.0,34.1,0.0,5.5,0.0,33.2,0.0,-99.9,0.0,27.6,0.0,-99.9,0.0,32.5
1,08/03/24 12:57:04.783,0.0,67.8,0.0,32.7,0.0,77.4,0.0,28.0,0.0,61.8,0.0,32.9,0.0,70.5,0.0,32.9,0.0,69.9,0.0,34.1,0.0,69.8,0.0,33.2,0.0,-99.9,0.0,27.6,0.0,59.0,0.0,32.5
2,08/03/24 12:57:09.783,0.0,-99.9,0.0,32.7,0.0,-99.9,0.0,27.9,0.0,-99.9,0.0,32.8,0.0,-99.9,0.0,32.8,0.0,-99.9,0.0,34.0,0.0,-99.9,0.0,33.1,0.0,-99.9,0.0,27.6,0.0,-99.9,0.0,32.4
3,08/03/24 12:57:14.783,0.0,-99.9,0.0,32.6,0.0,-99.9,0.0,27.9,0.0,-99.9,0.0,32.8,0.0,-99.9,0.0,32.8,0.0,-99.9,0.0,33.9,0.0,-99.9,0.0,33.0,0.0,-99.9,0.0,27.6,0.0,-99.9,0.0,32.3
4,08/03/24 12:57:19.783,0.0,-99.9,0.0,-99.9,0.0,-99.9,0.0,-99.9,0.0,-99.9,0.0,-99.9,0.0,-99.9,0.0,-99.9,0.0,-99.9,0.0,-99.9,0.0,-99.9,0.0,-99.9,0.0,-99.9,0.0,-99.9,0.0,-99.9,0.0,-99.9
5,08/03/24 12:57:24.783,0.0,-99.9,0.0,-99.9,0.0,-99.9,0.0,-99.9,0.0,-99.9,0.0,-99.9,0.0,-99.9,0.0,-99.9,0.0,-99.9,0.0,-99.9,0.0,-99.9,0.0,-99.9,0.0,-99.9,0.0,-99.9,0.0,-99.9,0.0,-99.9
6,08/03/24 12:57:29.783,0.0,-99.9,0.0,-99.9,0.0,-99.9,0.0,-99.9,0.0,-99.9,0.0,-99.9,0.0,-99.9,0.0,-99.9,0.0,-99.9,0.0,-99.9,0.0,-99.9,0.0,-99.9,0.0,-99.9,0.0,-99.9,0.0,-99.9,0.0,-99.9
7,08/03/24 12:57:34.783,0.0,-99.9,0.0,-99.9,0.0,-99.9,0.0,-99.9,0.0,-99.9,0.0,-99.9,0.0,-99.9,0.0,-99.9,0.0,-99.9,0.0,-99.9,0.0,-99.9,0.0,-99.9,0.0,-99.9,0.0,-99.9,0.0,-99.9,0.0,-99.9
8,08/03/24 12:57:39.783,0.0,-99.9,0.0,-99.9,0.0,-99.9,0.0,-99.9,0.0,-99.9,0.0,-99.9,0.0,-99.9,0.0,-99.9,0.0,-99.9,0.0,-99.9,0.0,-99.9,0.0,-99.9,0.0,-99.9,0.0,-99.9,0.0,-99.9,0.0,-99.9
9,08/03/24 12:57:44.783,0.0,-99.9,0.0,-99.9,0.0,-99.9,0.0,-99.9,0.0,-99.9,0.0,-99.9,0.0,-99.9,0.0,-99.9,0.0,-99.9,0.0,-99.9,0.0,-99.9,0.0,-99.9,0.0,-99.9,0.0,-99.9,0.0,-99.9,0.0,-99.9
10,08/03/24 12:57:49.783,0.0,66.9,0.0,32.2,0.0,77.2,0.0,27.7,0.0,61.6,0.0,32.3,0.0,70.5,0.0,32.3,0.0,69.0,0.0,33.6,0.0,69.5,0.0,32.6,0.0,-99.9,0.0,27.5,0.0,58.4,0.0,31.9
11,08/03/24 12:57:54.783,0.0,67.2,0.0,32.1,0.0,76.9,0.0,27.7,0.0,62.0,0.0,32.2,0.0,70.5,0.0,32.3,0.0,69.5,0.0,33.6,0.0,69.5,0.0,32.5,0.0,-99.9,0.0,27.5,0.0,58.9,0.0,31.8
12,08/03/24 12:57:59.783,0.0,67.2,0.0,32.1,0.0,76.5,0.0,27.7,0.0,61.8,0.0,32.2,0.0,69.8,0.0,32.2,0.0,69.8,0.0,33.5,0.0,69.2,0.0,32.4,0.0,-99.9,0.0,27.5,0.0,58.6,0.0,31.7
13,08/03/24 12:58:04.783,0.0,66.9,0.0,32.1,0.0,76.2,0.0,28.0,0.0,61.0,0.0,32.2,0.0,69.8,0.0,32.1,0.0,69.2,0.0,33.3,0.0,69.2,0.0,32.3,0.0,-99.9,0.0,27.5,0.0,58.8,0.0,31.5
14,08/03/24 12:58:09.783,0.0,67.0,0.0,32.1,0.0,75.8,0.0,28.3,0.0,61.0,0.0,32.2,0.0,69.8,0.0,32.0,0.0,70.0,0.0,33.2,0.0,69.1,0.0,32.2,0.0,-99.9,0.0,27.5,0.0,58.8,0.0,31.4
15,08/03/24 12:58:14.783,0.0,67.2,0.0,32.1,0.0,76.4,0.0,28.4,0.0,61.6,0.0,32.1,0.0,70.0,0.0,32.0,0.0,70.0,0.0,33.1,0.0,69.7,0.0,32.1,0.0,-99.9,0.0,27.5,0.0,59.2,0.0,31.3
16,08/03/24 12:58:19.783,13.2,66.5,0.0,30.5,5.1,76.0,0.0,28.4,12.3,60.8,0.0,30.6,11.7,69.2,0.0,30.4,14.9,69.2,0.0,31.6,12.9,68.6,0.0,30.9,0.0,-99.9,0.0,27.5,9.6,58.8,0.0,30.6
17,08/03/24 12:58:24.783,4.7,64.8,0.0,28.0,3.4,75.5,0.0,27.8,5.1,60.4,0.0,28.2,4.6,68.2,0.0,28.1,7.3,67.9,0.0,29.1,6.7,67.9,0.0,28.9,0.0,-99.9,0.0,27.5,6.4,58.2,0.0,29.3
18,08/03/24 12:58:29.783,10.2,32.2,0.0,27.0,8.3,32.2,0.0,27.0,9.3,33.4,0.0,27.5,9.3,32.5,0.0,27.1,9.0,35.0,0.0,28.0,9.0,33.8,0.0,27.7,0.0,-99.9,0.0,27.5,7.2,32.5,0.0,28.1
